4.2	3.45779	4.81782	2.09776
4.25	3.39093	4.81689	1.96497
4.3	3.32306	4.81732	1.8288
4.35	3.25433	4.81931	1.68934
4.4	3.18484	4.82303	1.54666
4.45	3.11475	4.82867	1.40082
4.5	3.04415	4.83642	1.25189
4.55	2.97318	4.84644	1.09992
4.6	2.90195	4.85891	0.944981
4.65	2.83056	4.87401	0.787111
4.7	2.75913	4.89189	0.626359
4.75	2.68775	4.91273	0.462769
4.8	2.61653	4.93669	0.296377
4.85	2.54557	4.96392	0.127219
4.9	2.47495	4.99458	-0.0446775
4.95	2.40477	5.02882	-0.219286
5	2.33511	5.0668	-0.396587
5.05	2.26605	5.10866	-0.576563
5.1	2.19767	5.15455	-0.759202
5.15	2.13005	5.2046	-0.944495
5.2	2.06326	5.25895	-1.13244
5.25	1.99736	5.31775	-1.32303
5.3	1.93242	5.38112	-1.51629
5.35	1.86849	5.44919	-1.7122
5.4	1.80564	5.52208	-1.9108
5.45	1.74392	5.59993	-2.11209
5.5	1.68338	5.68285	-2.31609
5.55	1.62406	5.77097	-2.52284
5.6	1.56601	5.86438	-2.73237
5.65	1.50926	5.96321	-2.9447
5.7	1.45384	6.06757	-3.15988
5.75	1.3998	6.17755	-3.37795
5.8	1.34716	6.29327	-3.59895
5.85	1.29594	6.41483	-3.82295
5.9	1.24616	6.54231	-4.04999
5.95	1.19784	6.67582	-4.28013
6	1.151	6.81544	-4.51344
6.05	1.10564	6.96127	-4.74999
6.1	1.06176	7.11338	-4.98986
6.15	1.01938	7.27186	-5.2331
6.2	0.978488	7.4368	-5.47982
6.25	0.939082	7.60826	-5.73009
6.3	0.901153	7.78632	-5.98401
6.35	0.86469	7.97105	-6.24167
6.4	0.829677	8.16251	-6.50316
6.45	0.796095	8.36078	-6.76859
6.5	0.76392	8.56591	-7.03807
6.55	0.733128	8.77797	-7.31171
6.6	0.703687	8.997	-7.58962
6.65	0.675565	9.22306	-7.87193
6.7	0.648723	9.4562	-8.15875
6.75	0.623123	9.69646	-8.45022
6.8	0.598718	9.9439	-8.74646
6.85	0.575461	10.1985	-9.04763
6.9	0.553301	10.4604	-9.35384
6.95	0.532182	10.7296	-9.66526
7	0.512045	11.0061	-9.98203
7.05	0.492829	11.29	-10.3043
7.1	0.474467	11.5812	-10.6322
7.15	0.456889	11.8798	-10.966
7.2	0.440022	12.1858	-11.3058
7.25	0.423791	12.4993	-11.6517
7.3	0.408113	12.8202	-12.0039
7.35	0.392905	13.1485	-12.3627
7.4	0.378079	13.4843	-12.7282
7.45	0.363545	13.8276	-13.1006
7.5	0.349207	14.1784	-13.48
7.55	0.334966	14.5367	-13.8667
7.6	0.320722	14.9024	-14.2609
7.65	0.306367	15.2755	-14.6628
7.7	0.291794	15.6562	-15.0726
7.75	0.276888	16.0442	-15.4905
7.8	0.261534	16.4397	-15.9167
7.85	0.245611	16.8427	-16.3514
7.9	0.228996	17.253	-16.795
7.95	0.211561	17.6706	-17.2475
8	0.193175	18.0956	-17.7093
8.05	0.173704	18.5279	-18.1805
8.1	0.15301	18.9675	-18.6615
8.15	0.130952	19.4143	-19.1524
8.2	0.107382	19.8683	-19.6536
8.25	0.082154	20.3295	-20.1652
8.3	0.0551138	20.7978	-20.6875
8.35	0.0261056	21.2731	-21.2209
8.4	-0.00503034	21.7555	-21.7655
8.45	-0.0384574	22.2448	-22.3217
8.5	-0.0743425	22.741	-22.8897
8.55	-0.112856	23.2441	-23.4698
8.6	-0.154173	23.754	-24.0623
8.65	-0.19847	24.2705	-24.6675
8.7	-0.24593	24.7938	-25.2856
8.75	-0.296736	25.3236	-25.917
8.8	-0.351078	25.8599	-26.562
8.85	-0.409148	26.4026	-27.2209
8.9	-0.471142	26.9517	-27.894
8.95	-0.537259	27.507	-28.5815
9	-0.607702	28.0685	-29.2839
9.05	-0.682678	28.6361	-30.0015
9.1	-0.762397	29.2097	-30.7345
9.15	-0.847073	29.7892	-31.4834
9.2	-0.936924	30.3745	-32.2484
9.25	-1.03217	30.9655	-33.0299
9.3	-1.13304	31.5622	-33.8282
9.35	-1.23975	32.1643	-34.6438
9.4	-1.35255	32.7717	-35.4768
9.45	-1.47166	33.3845	-36.3278
9.5	-1.59732	34.0024	-37.197
9.55	-1.72979	34.6253	-38.0849
9.6	-1.8693	35.2532	-38.9918
9.65	-2.0161	35.8858	-39.918
9.7	-2.17045	36.5231	-40.864
9.75	-2.3326	37.165	-41.8302
9.8	-2.50282	37.8112	-42.8169
9.85	-2.68137	38.4617	-43.8245
9.9	-2.86851	39.1164	-44.8534
9.95	-3.06453	39.775	-45.904
