2.75	3.61692	3.76394	3.46989
2.8	3.62061	3.74965	3.49157
2.85	3.62007	3.73081	3.50933
2.9	3.61554	3.70771	3.52338
2.95	3.60726	3.68062	3.53391
3	3.59545	3.64981	3.54109
3.05	3.58033	3.61556	3.5451
3.1	3.56211	3.57812	3.54609
3.15	3.54098	3.53774	3.54422
3.2	3.51714	3.49466	3.53963
3.25	3.49078	3.4491	3.53246
3.3	3.46206	3.40129	3.52283
3.35	3.43116	3.35146	3.51086
3.4	3.39824	3.2998	3.49668
3.45	3.36346	3.24653	3.48039
3.5	3.32697	3.19184	3.4621
3.55	3.2889	3.13591	3.44189
3.6	3.2494	3.07893	3.41987
3.65	3.20859	3.02107	3.39611
3.7	3.16661	2.96251	3.37071
3.75	3.12357	2.90339	3.34375
3.8	3.07958	2.84388	3.31528
3.85	3.03476	2.78413	3.2854
3.9	2.98921	2.72427	3.25415
3.95	2.94302	2.66444	3.22161
4	2.8963	2.60476	3.18784
4.05	2.84913	2.54537	3.15288
4.1	2.80159	2.48637	3.1168
4.15	2.75376	2.42787	3.07965
4.2	2.70573	2.36998	3.04148
4.25	2.65756	2.31279	3.00233
4.3	2.60931	2.25639	2.96224
4.35	2.56106	2.20086	2.92126
4.4	2.51286	2.14628	2.87944
4.45	2.46476	2.09272	2.83679
4.5	2.41681	2.04025	2.79338
4.55	2.36907	1.98892	2.74922
4.6	2.32157	1.93878	2.70436
4.65	2.27435	1.88988	2.65882
4.7	2.22745	1.84226	2.61264
4.75	2.1809	1.79596	2.56585
4.8	2.13474	1.75099	2.51848
4.85	2.08897	1.70739	2.47055
4.9	2.04364	1.66518	2.4221
4.95	1.99875	1.62435	2.37314
5	1.95432	1.58492	2.32372
5.05	1.91036	1.54689	2.27384
5.1	1.86689	1.51025	2.22354
5.15	1.82391	1.47499	2.17284
5.2	1.78143	1.44111	2.12176
5.25	1.73944	1.40856	2.07032
5.3	1.69795	1.37734	2.01856
5.35	1.65695	1.34742	1.96648
5.4	1.61644	1.31875	1.91412
5.45	1.5764	1.29131	1.86149
5.5	1.53683	1.26504	1.80862
5.55	1.49771	1.23991	1.75552
5.6	1.45904	1.21586	1.70222
5.65	1.42079	1.19285	1.64873
5.7	1.38294	1.17081	1.59508
5.75	1.34548	1.14968	1.54128
5.8	1.30838	1.12941	1.48736
5.85	1.27163	1.10993	1.43333
5.9	1.23519	1.09116	1.37921
5.95	1.19904	1.07305	1.32503
6	1.16315	1.05552	1.27079
6.05	1.12751	1.03849	1.21652
6.1	1.09207	1.02189	1.16224
6.15	1.0568	1.00565	1.10796
6.2	1.02169	0.989679	1.05369
6.25	0.986689	0.973907	0.99947
6.3	0.951775	0.958253	0.945298
6.35	0.916916	0.942635	0.891197
6.4	0.882078	0.926976	0.837181
6.45	0.84723	0.911193	0.783267
6.5	0.812339	0.895208	0.729471
6.55	0.777374	0.878941	0.675806
6.6	0.742301	0.862313	0.622289
6.65	0.707089	0.845247	0.568932
6.7	0.671707	0.827664	0.515751
6.75	0.636124	0.809491	0.462758
6.8	0.600309	0.790652	0.409967
6.85	0.564233	0.771077	0.357389
6.9	0.527866	0.750693	0.305039
6.95	0.49118	0.729434	0.252926
7	0.454147	0.707232	0.201062
7.05	0.416742	0.684025	0.149458
7.1	0.378938	0.659752	0.0981237
7.15	0.340712	0.634355	0.0470689
7.2	0.30204	0.607778	-0.00369736
7.25	0.262901	0.57997	-0.0541667
7.3	0.223275	0.550881	-0.104331
7.35	0.183142	0.520467	-0.154184
7.4	0.142484	0.488686	-0.203717
7.45	0.101286	0.455499	-0.252926
7.5	0.0595338	0.420871	-0.301804
7.55	0.0172133	0.384773	-0.350346
7.6	-0.0256863	0.347177	-0.398549
7.65	-0.0691747	0.30806	-0.446409
7.7	-0.11326	0.267404	-0.493923
7.75	-0.157948	0.225193	-0.541088
7.8	-0.203243	0.181417	-0.587903
7.85	-0.249149	0.13607	-0.634367
7.9	-0.295665	0.0891483	-0.680478
7.95	-0.342792	0.0406549	-0.726239
8	-0.390526	-0.00940449	-0.771648
8.05	-0.438864	-0.0610198	-0.816708
8.1	-0.487799	-0.114177	-0.861421
8.15	-0.537323	-0.168857	-0.905789
8.2	-0.587427	-0.225037	-0.949816
8.25	-0.638099	-0.282692	-0.993505
8.3	-0.689326	-0.341791	-1.03686
8.35	-0.741095	-0.402298	-1.07989
8.4	-0.793387	-0.464178	-1.1226
8.45	-0.846186	-0.527386	-1.16499
8.5	-0.899473	-0.591879	-1.20707
8.55	-0.953226	-0.657606	-1.24884
8.6	-1.00742	-0.724517	-1.29033
8.65	-1.06204	-0.792555	-1.33152
8.7	-1.11705	-0.861662	-1.37244
8.75	-1.17243	-0.931777	-1.41309
8.8	-1.22816	-1.00283	-1.45348
8.85	-1.28419	-1.07477	-1.49362
8.9	-1.34051	-1.14751	-1.53352
8.95	-1.39708	-1.22098	-1.57318
9	-1.45388	-1.29512	-1.61263
9.05	-1.51086	-1.36984	-1.65188
9.1	-1.568	-1.44507	-1.69092
9.15	-1.62526	-1.52074	-1.72978
9.2	-1.68261	-1.59674	-1.76847
9.25	-1.74001	-1.67302	-1.80699
9.3	-1.79743	-1.74948	-1.84537
9.35	-1.85483	-1.82605	-1.88361
9.4	-1.91217	-1.90263	-1.92172
9.45	-1.96943	-1.97915	-1.95972
9.5	-2.02656	-2.05551	-1.99761
9.55	-2.08353	-2.13165	-2.03542
9.6	-2.14031	-2.20746	-2.07315
9.65	-2.19685	-2.28288	-2.11082
9.7	-2.25312	-2.35781	-2.14844
9.75	-2.3091	-2.43218	-2.18601
9.8	-2.36473	-2.50591	-2.22356
9.85	-2.42	-2.57891	-2.26108
9.9	-2.47486	-2.65111	-2.2986
9.95	-2.52928	-2.72243	-2.33613
