104 	 0.851257 	 0.724108 	 -0.116829 	        -0.106112 	 0.0221526
105 	 0.860354 	 0.739725 	 -0.112328 	        -0.0970316 	 0.0195244
106 	 0.869491 	 0.755284 	 -0.00734698 	        -0.145874 	 0.0170859
107 	 0.869491 	 0.755284 	 -0.00734698 	        -0.145874 	 0.0170859
108 	 0.878391 	 0.771184 	 -0.107067 	        -0.0774996 	 0.0148037
109 	 0.878391 	 0.771184 	 -0.107067 	        -0.0774996 	 0.0148037
110 	 0.8829 	 0.779051 	 -0.0715793 	        -0.0920953 	 0.0137337
111 	 0.891859 	 0.794867 	 -0.021479 	        -0.109211 	 0.0117242
112 	 0.891859 	 0.794867 	 -0.021479 	        -0.109211 	 0.0117242
113 	 0.891859 	 0.794867 	 -0.021479 	        -0.109211 	 0.0117242
114 	 0.895683 	 0.801791 	 -0.0445449 	        -0.0915995 	 0.0109029
115 	 0.903367 	 0.815576 	 -0.013885 	        -0.0992845 	 0.00936256
116 	 0.903367 	 0.815576 	 -0.013885 	        -0.0992845 	 0.00936256
117 	 0.910955 	 0.82953 	 -0.0655616 	        -0.0617642 	 0.00793859
118 	 0.910955 	 0.82953 	 -0.0655616 	        -0.0617642 	 0.00793859
119 	 0.918553 	 0.843465 	 -0.0619558 	        -0.054944 	 0.00664114
120 	 0.918553 	 0.843465 	 -0.0619558 	        -0.054944 	 0.00664114
121 	 0.926119 	 0.857457 	 -0.0587342 	        -0.0480647 	 0.00546414
122 	 0.926119 	 0.857457 	 -0.0587342 	        -0.0480647 	 0.00546414
123 	 0.933654 	 0.871503 	 -0.0556143 	        -0.0412779 	 0.0044061
124 	 0.933654 	 0.871503 	 -0.0556143 	        -0.0412779 	 0.0044061
125 	 0.937423 	 0.878521 	 -0.0348404 	        -0.048171 	 0.00392165
126 	 0.937423 	 0.878521 	 -0.0348404 	        -0.048171 	 0.00392165
127 	 0.941171 	 0.885578 	 -0.0331627 	        -0.0448886 	 0.00346591
128 	 0.941171 	 0.885578 	 -0.0331627 	        -0.0448886 	 0.00346591
129 	 0.944911 	 0.892648 	 -0.0315281 	        -0.0416181 	 0.00303918
130 	 0.944911 	 0.892648 	 -0.0315281 	        -0.0416181 	 0.00303918
131 	 0.948643 	 0.899731 	 -0.0298183 	        -0.0384215 	 0.00264127
132 	 0.948643 	 0.899731 	 -0.0298183 	        -0.0384215 	 0.00264127
133 	 0.952367 	 0.906826 	 -0.0281249 	        -0.0352497 	 0.00227202
134 	 0.952367 	 0.906826 	 -0.0281249 	        -0.0352497 	 0.00227202
135 	 0.956084 	 0.913935 	 -0.0264461 	        -0.0321033 	 0.00193123
136 	 0.956084 	 0.913935 	 -0.0264461 	        -0.0321033 	 0.00193123
137 	 0.959792 	 0.921057 	 -0.0247811 	        -0.0289823 	 0.00161875
138 	 0.959792 	 0.921057 	 -0.0247811 	        -0.0289823 	 0.00161875
139 	 0.963494 	 0.928191 	 -0.0231299 	        -0.0258863 	 0.00133438
